ID,Anneal Time,R PbI2,R BAAc,R MAI,PbI2_vol,BAAc_vol,MAI_vol,filename,QW1,QW2,QW3,QW4,QW5,QW6,QW7,QW8,QW9,QW10,QW11,QW12,QW99,Temperature,source,well
29,20.0,1.0,0.5,1.15,113.21,56.6,130.19,N4 R6 sample 5_Subt2__0__01455.csv,0.0,0.0,0.3408850608028544,0.4443861197133315,0.4170088213387059,0.0,0.3232157020631057,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,C5
30,20.0,1.0,0.5,1.15,113.21,56.6,130.19,N4 R6 sample 6_Subt2__0__01461.csv,0.0,0.2600816047646078,0.3705899160350749,0.4230543266915071,0.3662006292998507,0.0,0.2558308702260836,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,C6
31,15.0,1.0,0.48,1.12,115.38,55.38,129.23,N4 R6 sample 7_Subt2__0__01437.csv,0.0,0.3648649983464432,0.307048807351429,0.2629844937733647,0.2332886226950948,0.2070160260033196,0.193514012541875,0.1743763365039851,0.1840592160668042,0.1837616783655166,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,C7
32,15.0,1.0,0.48,1.12,115.38,55.38,129.23,N4 R6 sample 8_Subt2__0__01431.csv,0.0,0.3617499784148152,0.4280008018144078,0.3323671563042858,0.2972158829187991,0.0,0.2463261828079485,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,C8
33,5.0,1.0,0.57,1.48,98.36,56.07,145.57,N4 R6 sample 9_Subt2__0__01401.csv,0.0,0.0,0.2600932759953356,0.3045970436934698,0.3275530703771012,0.3496783387713302,0.0,0.2716371469742904,0.2713733848662323,0.1948695822277877,0.1945946021349674,0.0,0.2292830298323208,95.0,IMOD_N4_v5_0925,C9
34,5.0,1.0,0.57,1.48,98.36,56.07,145.57,N4 R6 sample 10_Subt2__0__01407.csv,0.1550619522169704,0.2650762528597569,0.3490461761810523,0.2244771537933805,0.0,0.1895844828242051,0.1413729590148479,0.1413709025108923,0.1412455540735806,0.150248724439747,0.1492712125240474,0.1491702384183205,0.1785417525112721,95.0,IMOD_N4_v5_0925,C10
35,5.0,1.0,0.48,1.15,114.07,54.75,131.18,N4 R6 sample 11_Subt2__0__01413.csv,0.0,0.0,0.4176535189083187,0.4996843350438006,0.4328906304807768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,C11
36,5.0,1.0,0.48,1.15,114.07,54.75,131.18,N4 R6 sample 12_Subt2__0__01423.csv,0.0,0.0,0.3116854876708774,0.4307668652083487,0.4166652031290483,0.0,0.0,0.0,0.0,0.3287692550796219,0.2556921424716517,0.255358726857057,0.0,95.0,IMOD_N4_v5_0925,C12
37,60.0,1.0,0.38,1.25,114.07,43.35,142.59,N4 R7 sample 1_Subt2__0__01620.csv,0.0,0.0,0.0,0.3169370453041759,0.3340497454143196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871966530089647,95.0,IMOD_N4_v5_0925,D1
38,60.0,1.0,0.38,1.25,114.07,43.35,142.59,N4 R7 sample 2_Subt2__0__01626.csv,0.0,0.0,0.2624714891448823,0.2738173931939904,0.2750955240363513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578176547509506,95.0,IMOD_N4_v5_0925,D2
39,55.0,1.0,0.38,1.32,111.11,42.22,146.67,N4 R7 sample 3_Subt2__0__01590.csv,0.0,0.0,0.0,0.3329400751216338,0.3392481306491536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822426782067284,95.0,IMOD_N4_v5_0925,D3
40,55.0,1.0,0.38,1.32,111.11,42.22,146.67,N4 R7 sample 4_Subt2__0__01596.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220459962516782,0.5326524772584608,0.5457458883876153,0.5875717948324303,95.0,IMOD_N4_v5_0925,D4
41,50.0,1.0,0.38,1.18,117.19,44.53,138.28,N4 R7 sample 5_Subt2__0__01566.csv,0.0,0.2039579270640553,0.2389260233720297,0.2525718980764973,0.2329054770666703,0.2062059193154334,0.0,0.0,0.0,0.0,0.0,0.0,0.4813732292460504,95.0,IMOD_N4_v5_0925,D5
42,50.0,1.0,0.38,1.18,117.19,44.53,138.28,N4 R7 sample 6_Subt2__0__01572.csv,0.0,0.2822458871132458,0.3074998665312983,0.2977906336054484,0.2869982112056732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945173644664002,95.0,IMOD_N4_v5_0925,D6
43,20.0,1.0,0.35,1.3,113.21,39.62,147.17,N4 R7 sample 7_Subt2__0__01523.csv,0.0,0.0,0.0,0.3482236466389097,0.3952941534159073,0.0,0.0,0.0,0.0,0.2881075342211558,0.2877548121457249,0.5121523225329095,0.0,95.0,IMOD_N4_v5_0925,D7
44,20.0,1.0,0.35,1.3,113.21,39.62,147.17,N4 R7 sample 8_Subt2__0__01529.csv,0.0,0.0,0.0,0.3313670972941053,0.320104187075224,0.0,0.3742846542465523,0.0,0.0,0.0,0.3340616732786532,0.3337283145674378,0.4261706658662987,95.0,IMOD_N4_v5_0925,D8
45,15.0,1.0,0.48,1.1,116.28,55.81,127.91,N4 R7 sample 9_Subt2__0__01505.csv,0.0,0.2277882172770313,0.2715681545633,0.3437696521572762,0.2604002453437076,0.1789606651910338,0.1678263371433509,0.1510299877634501,0.1430623364901106,0.1429148223344835,0.1416321687732291,0.1414652393318772,0.1509014676609629,95.0,IMOD_N4_v5_0925,D9
46,15.0,1.0,0.48,1.1,116.28,55.81,127.91,N4 R7 sample 10_Subt2__0__01511.csv,0.0,0.3337259400748374,0.3358945445004737,0.2811107617175567,0.2330757372392892,0.1954678558467197,0.1900357431739474,0.0,0.1695719197843401,0.1695306032036068,0.1693949580728311,0.1743539647072908,0.1717286707992254,95.0,IMOD_N4_v5_0925,D10
47,5.0,1.0,0.48,1.42,103.45,49.66,146.9,N4 R7 sample 11_Subt2__0__01517.csv,0.0,0.0,0.2375678309143311,0.297593163873284,0.2788162408469249,0.3375899847605109,0.0,0.0,0.0,0.0,0.0,0.0,0.4573168539740509,95.0,IMOD_N4_v5_0925,D11
48,5.0,1.0,0.48,1.42,103.45,49.66,146.9,N4 R7 sample 12_Subt2__0__01499.csv,0.0,0.0,0.0,0.3234871491661713,0.3400003413537988,0.0,0.3913161607334679,0.0,0.0,0.3450739477763556,0.3357078968993006,0.3463471237715585,0.351750985594434,95.0,IMOD_N4_v5_0925,D12
49,40.0,1.0,0.5,1.1,115.38,57.69,126.92,N4 R8 sample 1_Subt2__0__01710.csv,0.0,0.0,0.2403445641173313,0.2972046632862623,0.3327071658301641,0.0,0.0,0.0,0.0,0.0,0.4166149946325903,0.4164317321499218,0.3777019053392621,95.0,IMOD_N4_v5_0925,E1
50,40.0,1.0,0.5,1.1,115.38,57.69,126.92,N4 R8 sample 2_Subt2__0__01705.csv,0.0,0.0,0.2685483827912716,0.3492267535558692,0.3400324006041251,0.0,0.3280834952541689,0.3278682114735305,0.0,0.0,0.3826171990688173,0.3824257707959547,0.3319104836641125,95.0,IMOD_N4_v5_0925,E2
51,25.0,1.0,0.48,1.27,109.09,52.36,138.55,N4 R8 sample 3_Subt2__0__01686.csv,0.0,0.0,0.210581845740793,0.3033862827328454,0.3151909811017152,0.0,0.2326435958070924,0.1611384511971,0.1781761127190921,0.177897259898001,0.1699873524217462,0.169725125945928,0.1703502120901948,95.0,IMOD_N4_v5_0925,E3
52,25.0,1.0,0.48,1.27,109.09,52.36,138.55,N4 R8 sample 4_Subt2__0__01692.csv,0.0,0.0,0.2777402086398234,0.4199235158742818,0.3686568725349047,0.0,0.0,0.0,0.3154596518292293,0.2333051096087439,0.2329699593923848,0.2311884879885264,0.0,95.0,IMOD_N4_v5_0925,E4
53,20.0,1.0,0.48,1.1,116.28,55.81,127.91,N4 R8 sample 5_Subt2__0__01668.csv,0.2273182314916275,0.263022266164747,0.3320397665334973,0.3371042512089888,0.391031335222477,0.0,0.0,0.0,0.0,0.2136808945280127,0.1974019540709223,0.1973813667701205,0.0,95.0,IMOD_N4_v5_0925,E5
54,20.0,1.0,0.48,1.1,116.28,55.81,127.91,N4 R8 sample 6_Subt2__0__01674.csv,0.0,0.2870852072492025,0.359050758773936,0.4535691758804871,0.4003515273924076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,E6
55,15.0,1.0,0.5,1.3,107.14,53.57,139.29,N4 R8 sample 7_Subt2__0__01662.csv,0.0,0.0,0.324772286762112,0.2580988041666467,0.312541307465441,0.0,0.0,0.2983847741820505,0.2979303735950876,0.4637535140402777,0.4633117505113508,0.0,0.0,95.0,IMOD_N4_v5_0925,E7
56,15.0,1.0,0.5,1.3,107.14,53.57,139.29,N4 R8 sample 8_Subt2__0__01656.csv,0.0,0.0,0.173047539383885,0.2887645366846947,0.3153979772621768,0.305648298972657,0.3047651346261174,0.0,0.2261225167357553,0.2903143009805187,0.304801970772746,0.3044670011711121,0.0,95.0,IMOD_N4_v5_0925,E8
57,5.0,1.0,0.5,1.1,115.38,57.69,126.92,N4 R8 sample 9_Subt2__0__01632.csv,0.0,0.0,0.3444588708180864,0.4539892570579558,0.4071612155877355,0.0,0.3094049747306638,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,E9
58,5.0,1.0,0.5,1.1,115.38,57.69,126.92,N4 R8 sample 10_Subt2__0__01638.csv,0.0,0.0,0.3778905297052379,0.4974172212251695,0.4334384578041417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,E10
59,5.0,1.0,0.45,1.1,117.65,52.94,129.41,N4 R8 sample 11_Subt2__0__01644.csv,0.0,0.0,0.2406054695445357,0.3529834942322441,0.3245768023944216,0.2294759634922062,0.2020141673270531,0.1822315308918449,0.0,0.0,0.0,0.0,0.1946355382471313,95.0,IMOD_N4_v5_0925,E11
60,5.0,1.0,0.45,1.1,117.65,52.94,129.41,N4 R8 sample 12_Subt2__0__01653.csv,0.0,0.2669565323483304,0.3695446466075713,0.4729171435563579,0.3804175912264855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,E12
61,50.0,1.0,0.48,1.23,110.7,53.14,136.16,N4 R9 sample 1_Subt2__0__01798.csv,0.0,0.0,0.2778182735242355,0.365672205274318,0.4851478298713651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791672545451216,95.0,IMOD_N4_v5_0925,F1
62,50.0,1.0,0.48,1.23,110.7,53.14,136.16,N4 R9 sample 2_Subt2__0__01780.csv,0.0,0.1980446022937377,0.2814477554423075,0.368057046242758,0.3070230948551216,0.2483778464087911,0.1993017198920309,0.1710106900796265,0.0,0.0,0.0,0.2008240030643854,0.2036506920998794,95.0,IMOD_N4_v5_0925,F2
63,50.0,1.0,0.45,1.15,115.38,51.92,132.69,N4 R9 sample 3_Subt2__0__01786.csv,0.0,0.2357580862740774,0.3130780816988218,0.4184398825652469,0.372162533736562,0.0,0.0,0.0,0.0,0.0,0.0,0.2484872678981382,0.252381496792176,95.0,IMOD_N4_v5_0925,F3
64,50.0,1.0,0.45,1.15,115.38,51.92,132.69,N4 R9 sample 4_Subt2__0__01792.csv,0.0,0.2316675883146091,0.3041582596630294,0.4241759619710831,0.2813405332938402,0.0,0.2411698268191525,0.199034545814345,0.0,0.0,0.2009057407646598,0.2007731947623515,0.2202249652829908,95.0,IMOD_N4_v5_0925,F4
65,40.0,1.0,0.5,1.2,111.11,55.56,133.33,N4 R9 sample 5_Subt2__0__01732.csv,0.0,0.0,0.3209322951467317,0.4561982535068494,0.3959503915801336,0.0,0.0,0.0,0.0,0.0,0.0,0.2798382208124984,0.2856040790760909,95.0,IMOD_N4_v5_0925,F5
66,40.0,1.0,0.5,1.2,111.11,55.56,133.33,N4 R9 sample 6_Subt2__0__01738.csv,0.0,0.0,0.331075592519427,0.4549330659356794,0.3973762417830098,0.0,0.0,0.0,0.0,0.0,0.0,0.2793828801644575,0.2851640224159189,95.0,IMOD_N4_v5_0925,F6
67,40.0,1.0,0.48,1.2,111.94,53.73,134.33,N4 R9 sample 7_Subt2__0__01748.csv,0.0,0.0,0.3398998591507673,0.4473770207529384,0.4052533526132412,0.0,0.0,0.0,0.0,0.0,0.0,0.2812581004946795,0.2870381129202259,95.0,IMOD_N4_v5_0925,F7
68,40.0,1.0,0.48,1.2,111.94,53.73,134.33,N4 R9 sample 8_Subt2__0__01750.csv,0.0,0.0,0.3452369164490675,0.4483056733565018,0.4042184745302531,0.0,0.0,0.0,0.0,0.0,0.0,0.2885759366095522,0.2943275209130729,95.0,IMOD_N4_v5_0925,F8
69,40.0,1.0,0.42,1.15,116.73,49.03,134.24,N4 R9 sample 9_Subt2__0__01756.csv,0.0,0.0,0.4067317646778616,0.4873174631114492,0.4421642130397978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,F9
70,40.0,1.0,0.42,1.15,116.73,49.03,134.24,N4 R9 sample 10_Subt2__0__01762.csv,0.0,0.2792433192093532,0.3620581693790504,0.4446208228321189,0.4087907873136145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,F10
71,5.0,1.0,0.52,1.12,113.64,59.09,127.27,N4 R9 sample 11_Subt2__0__01720.csv,0.0,0.0,0.3907185498575786,0.5286619535490938,0.4011125360613765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,F11
72,5.0,1.0,0.52,1.12,113.64,59.09,127.27,N4 R9 sample 12_Subt2__0__01726.csv,0.0,0.2728519647636254,0.3968416807402483,0.4602851287711966,0.3708756122529732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,F12
73,45.0,1.0,0.38,1.2,116.28,44.19,139.53,N4 R10 sample 1_Subt2__0__01889.csv,0.0,0.0,0.0,0.4477909117460503,0.4570834117407492,0.0,0.0,0.0,0.0,0.3494662006558771,0.349147362675474,0.3488974520594079,0.2957443398000743,95.0,IMOD_N4_v5_0925,G1
74,45.0,1.0,0.38,1.2,116.28,44.19,139.53,N4 R10 sample 2_Subt2__0__01895.csv,0.0,0.0,0.3201906774048828,0.4235841306074753,0.4289004410621104,0.0,0.0,0.0,0.0,0.0,0.0,0.2902277167000028,0.2959817572349886,95.0,IMOD_N4_v5_0925,G2
75,45.0,1.0,0.4,1.1,120.0,48.0,132.0,N4 R10 sample 3_Subt2__0__01901.csv,0.0,0.2962609446921321,0.4050580070340501,0.3241921193845318,0.2775133264258729,0.242784326540062,0.1983969161523039,0.1979788069513801,0.1976757021256276,0.0,0.0,0.0,0.25473290270875,95.0,IMOD_N4_v5_0925,G3
76,45.0,1.0,0.4,1.1,120.0,48.0,132.0,N4 R10 sample 4_Subt2__0__01907.csv,0.0,0.216709384270847,0.3190001132005554,0.2978473817285775,0.2661001913092223,0.1916756467399174,0.1428230105904994,0.1548523008311861,0.1525243558827091,0.1522923401121174,0.0,0.0,0.2069404940854654,95.0,IMOD_N4_v5_0925,G4
77,40.0,1.0,0.45,1.1,117.65,52.94,129.41,N4 R10 sample 5_Subt2__0__01877.csv,0.0,0.2092400920628956,0.3106763688373027,0.3475705022186748,0.3263580211569207,0.0,0.2454619320313359,0.1702746822881335,0.0,0.0,0.2121538523776622,0.212029395975961,0.212738082415056,95.0,IMOD_N4_v5_0925,G5
78,40.0,1.0,0.45,1.1,117.65,52.94,129.41,N4 R10 sample 6_Subt2__0__01871.csv,0.0,0.173450358428294,0.2617807847429836,0.3445845081701644,0.2742347261550039,0.2209394279638287,0.1746295962431413,0.0,0.0,0.0,0.1669271562396674,0.1668123331074466,0.1564150571002805,95.0,IMOD_N4_v5_0925,G6
79,35.0,1.0,0.52,1.15,112.36,58.43,129.21,N4 R10 sample 7_Subt2__0__01841.csv,0.1608166901274368,0.239083079612359,0.336200054447018,0.2804327605217059,0.2187227760047263,0.0,0.1680807433581839,0.0,0.0,0.0,0.0,0.1571440854780978,0.1509346742435521,95.0,IMOD_N4_v5_0925,G7
80,35.0,1.0,0.52,1.15,112.36,58.43,129.21,N4 R10 sample 8_Subt2__0__01853.csv,0.0,0.2986863932814624,0.407930554827954,0.32438153093433,0.3014167669226368,0.0,0.2212931851148973,0.0,0.0,0.0,0.0,0.0,0.2292151731369244,95.0,IMOD_N4_v5_0925,G8
81,15.0,1.0,0.55,1.18,109.89,60.44,129.67,N4 R10 sample 9_Subt2__0__01829.csv,0.0,0.2757132294074679,0.3958401635054589,0.3353242624785575,0.3239955038198354,0.0,0.0,0.0,0.0,0.2080949954522184,0.2079675045861675,0.2078681478829198,0.2335540772505296,95.0,IMOD_N4_v5_0925,G9
82,15.0,1.0,0.55,1.18,109.89,60.44,129.67,N4 R10 sample 10_Subt2__0__01835.csv,0.0,0.2855298018406367,0.4026346256350674,0.3272121289247415,0.2435119104094744,0.0,0.1988180692545752,0.2265268915406797,0.0,0.0,0.0,0.0,0.2346274951037173,95.0,IMOD_N4_v5_0925,G10
83,5.0,1.0,0.52,1.15,112.36,58.43,129.21,N4 R10 sample 11_Subt2__0__01823.csv,0.0,0.0,0.4026709408658412,0.5252614823233865,0.4006236573229573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,G11
84,5.0,1.0,0.52,1.15,112.36,58.43,129.21,N4 R10 sample 12_Subt2__0__01811.csv,0.0,0.2719930717020644,0.3897103205260532,0.4678950556926873,0.3811479200267982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,G12
85,50.0,1.0,0.4,1.2,115.38,46.15,138.46,N4 R11 sample 1_Subt2__0__01997.csv,0.0,0.2033829660322497,0.2863639943945971,0.3403339612321841,0.333324865549496,0.0,0.2177060285174297,0.1708431921085519,0.1706564336003126,0.0,0.0,0.2052820926532753,0.213854873567854,95.0,IMOD_N4_v5_0925,H1
86,50.0,1.0,0.4,1.2,115.38,46.15,138.46,N4 R11 sample 2_Subt2__0__02003.csv,0.0,0.0,0.0,0.2769808548098708,0.2578728829751238,0.2307897769430192,0.3720487722424098,0.0,0.0,0.0,0.4193581425097761,0.4190529734299039,0.327607254477858,95.0,IMOD_N4_v5_0925,H2
87,35.0,1.0,0.35,1.25,115.38,40.38,144.23,N4 R11 sample 3_Subt2__0__01949.csv,0.0,0.0,0.0,0.2745846686061895,0.2945395519185101,0.0,0.0,0.0,0.0,0.5139535903489546,0.5136405270369632,0.5133950077609015,0.3463605311416165,95.0,IMOD_N4_v5_0925,H3
88,35.0,1.0,0.35,1.25,115.38,40.38,144.23,N4 R11 sample 4_Subt2__0__01991.csv,0.0,0.0,0.2409157612421787,0.312111291495075,0.3456833823617087,0.0,0.3766218613142211,0.0,0.0,0.0,0.0,0.0,0.417850929649282,95.0,IMOD_N4_v5_0925,H4
89,35.0,1.0,0.4,1.23,114.07,45.63,140.3,N4 R11 sample 5_Subt2__0__01972.csv,0.0,0.0,0.0,0.3755747537913596,0.5280132844422326,0.0,0.0,0.0,0.0,0.3519638794123755,0.3517043606357464,0.3514997380620664,0.2947616744818336,95.0,IMOD_N4_v5_0925,H5
90,35.0,1.0,0.4,1.23,114.07,45.63,140.3,N4 R11 sample 6_Subt2__0__01973.csv,0.0,0.0,0.2635876126139042,0.3627071069222596,0.4115816555252489,0.0,0.3812177010431057,0.0,0.0,0.0,0.0,0.3218854000312675,0.3266841021862188,95.0,IMOD_N4_v5_0925,H6
91,35.0,1.0,0.38,1.2,116.28,44.19,139.53,N4 R11 sample 7_Subt2__0__01979.csv,0.0,0.0,0.0,0.2862306330401756,0.3356436886178739,0.0,0.3769956572640862,0.3761270689449046,0.0,0.0,0.0,0.0,0.5385430118401356,95.0,IMOD_N4_v5_0925,H7
92,35.0,1.0,0.38,1.2,116.28,44.19,139.53,N4 R11 sample 8_Subt2__0__01985.csv,0.0,0.0,0.2650171935734487,0.3581745181860924,0.3041606805738401,0.430749714131884,0.0,0.0,0.0,0.0,0.3566152767640018,0.3564397175332613,0.2312599899952254,95.0,IMOD_N4_v5_0925,H8
93,5.0,1.0,0.5,1.15,113.21,56.6,130.19,N4 R11 sample 9_Subt2__0__01925.csv,0.0,0.0,0.3825943105285957,0.4829132797209863,0.4512065843431077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,H9
94,5.0,1.0,0.5,1.15,113.21,56.6,130.19,N4 R11 sample 10_Subt2__0__01931.csv,0.0,0.0,0.3173345897447598,0.456579130105943,0.4749957427733351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,H10
95,5.0,1.0,0.52,1.12,113.64,59.09,127.27,N4 R11 sample 11_Subt2__0__01937.csv,0.0,0.0,0.3969283741818939,0.4892589477712477,0.4436329514981547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,H11
96,5.0,1.0,0.52,1.12,113.64,59.09,127.27,N4 R11 sample 12_Subt2__0__01947.csv,0.0,0.0,0.3423492675464536,0.4389820780756031,0.4141766018314241,0.0,0.0,0.0,0.0,0.0,0.0,0.2684372425827444,0.2741585403364823,95.0,IMOD_N4_v5_0925,H12
1,35.0,1.0,0.55,1.2,109.09,60.0,130.91,N4 R12 sample 1_Subt2__0__12-14-50-130.csv,0.0,0.0,0.2849429533522263,0.3743378289885158,0.4780176651041808,0.0,0.0,0.0,0.0,0.0,0.0,0.3083595801628981,0.314132459553951,95.0,IMOD_N4_v5_0925,A1
2,35.0,1.0,0.55,1.2,109.09,60.0,130.91,N4 R12 sample 2_Subt2__0__12-15-11-630.csv,0.0,0.0,0.3626445637878545,0.4999830036162507,0.4317269124327582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,A2
3,30.0,1.0,0.48,1.18,112.78,54.14,133.08,N4 R12 sample 3_Subt2__0__12-09-18-638.csv,0.0,0.2885035571227575,0.3966841159677501,0.4896820089935189,0.4187484537121662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,A3
4,30.0,1.0,0.48,1.18,112.78,54.14,133.08,N4 R12 sample 4_Subt2__0__12-11-50-634.csv,0.0,0.0,0.2197542150168874,0.2825344446069349,0.4375896936995546,0.0,0.0,0.2468562884343792,0.2468562884343792,0.2011350212453501,0.2944020686480563,0.2116099300709005,0.0,95.0,IMOD_N4_v5_0925,A4
5,25.0,1.0,0.52,1.18,111.11,57.78,131.11,N4 R12 sample 5_Subt2__0__12-06-43-141.csv,0.0,0.0,0.3349972836613944,0.4998812297381637,0.3522001057502592,0.0,0.0,0.0,0.0,0.0,0.0,0.2752725528199939,0.2810516945637293,95.0,IMOD_N4_v5_0925,A5
6,25.0,1.0,0.52,1.18,111.11,57.78,131.11,N4 R12 sample 6_Subt2__0__12-06-26-642.csv,0.0,0.0,0.2378859383079949,0.3832561024176373,0.3490589606398175,0.3505723758257997,0.0,0.0,0.0,0.2560261340532139,0.2557806079498742,0.2555940723015112,0.2370815392050542,95.0,IMOD_N4_v5_0925,A6
7,15.0,1.0,0.57,1.18,109.09,62.18,128.73,N4 R12 sample 7_Subt2__0__12-00-04-649.csv,0.0,0.0,0.0,0.3686850890138642,0.4808503112589015,0.0,0.0,0.0,0.0,0.3063520373477313,0.3060271534159512,0.3057726490278552,0.2878059516199619,95.0,IMOD_N4_v5_0925,A7
8,15.0,1.0,0.57,1.18,109.09,62.18,128.73,N4 R12 sample 8_Subt2__0__11-59-02-652.csv,0.0,0.0,0.355802671397555,0.4874331302158097,0.4418007539390789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,A8
9,15.0,1.0,0.48,1.18,112.78,54.14,133.08,N4 R12 sample 9_Subt2__0__12-01-57-148.csv,0.0,0.0,0.3745174459679943,0.5075675306100526,0.4223847388286856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,A9
10,15.0,1.0,0.48,1.18,112.78,54.14,133.08,N4 R12 sample 10_Subt2__0__12-03-43-641.csv,0.0,0.0,0.2310976612367353,0.3169590475532839,0.416094996228752,0.0,0.0,0.0,0.2843971620246214,0.2686679740099699,0.2066171504185548,0.2062338361894403,0.0,95.0,IMOD_N4_v5_0925,A10
11,5.0,1.0,0.55,1.15,111.11,61.11,127.78,N4 R12 sample 11_Subt2__0__11-55-24-657.csv,0.0,0.0,0.2761339588725601,0.3725769741404854,0.4163361105211609,0.0,0.0,0.3067317160736429,0.3065465904284346,0.2277664625764297,0.2738628704864221,0.2735097058505832,0.0,95.0,IMOD_N4_v5_0925,A11
12,5.0,1.0,0.55,1.15,111.11,61.11,127.78,N4 R12 sample 12_Subt2__0__11-54-21-658.csv,0.0,0.2682754089171484,0.3688403923809987,0.4529864769920946,0.4007307535845643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,IMOD_N4_v5_0925,A12
13,40.0,1.0,0.5,1.3,107.14,53.57,139.29,N4 R13 sample 1_Subt2__0__13-37-40-008.csv,0.0,0.0,0.254842972465194,0.4070913319378091,0.0,0.0,0.0,0.0,0.0,0.4387516257055533,0.3973666741957307,0.3787216030447043,0.0,95.0,IMOD_N4_v5_0925,B1
14,40.0,1.0,0.5,1.3,107.14,53.57,139.29,N4 R13 sample 2_Subt2__0__13-36-14-520.csv,0.0,0.0,0.2602155174958267,0.3719981458043032,0.3606329380931206,0.0,0.0,0.0,0.2746236970803505,0.3209054664231384,0.3205920217650203,0.3316915773729552,0.3362699685049797,95.0,IMOD_N4_v5_0925,B2
15,25.0,1.0,0.52,1.4,102.74,53.42,143.84,N4 R13 sample 3_Subt2__0__13-24-11-536.csv,0.0,0.0,0.0,0.2638071784281186,0.2455900164087585,0.0,0.3055581362997769,0.0,0.0,0.0,0.4878063393356691,0.4875047411639115,0.310915977683639,95.0,IMOD_N4_v5_0925,B3
16,25.0,1.0,0.52,1.4,102.74,53.42,143.84,N4 R13 sample 4_Subt2__0__13-24-29-536.csv,0.0,0.0,0.0,0.3607114617138789,0.0,0.0,0.0,0.0,0.0,0.0,0.3223429943464788,0.6086231187041783,0.0,95.0,IMOD_N4_v5_0925,B4
17,25.0,1.0,0.48,1.32,107.14,51.43,141.43,N4 R13 sample 5_Subt2__0__13-25-13-535.csv,0.0,0.0,0.0,0.2492706409115533,0.2766932276026655,0.0,0.2881841051625606,0.0,0.0,0.2847886768671968,0.2843303206658486,0.506267922726403,0.0,95.0,IMOD_N4_v5_0925,B5
18,25.0,1.0,0.48,1.32,107.14,51.43,141.43,N4 R13 sample 6_Subt2__0__13-25-54-534.csv,0.0,0.0,0.0,0.2726886940277664,0.263636940079427,0.0,0.3054635266903144,0.0,0.0,0.2701009547378384,0.4897840476488913,0.4891006296624643,0.0,95.0,IMOD_N4_v5_0925,B6
19,15.0,1.0,0.65,1.5,95.24,61.9,142.86,N4 R13 sample 7_Subt2__0__13-20-27-041.csv,0.0,0.0,0.0,0.0,0.0,0.2695954156460983,0.0,0.0,0.5318175736515391,0.5346284993990675,0.3370222537735817,0.3328021945545389,0.0,95.0,IMOD_N4_v5_0925,B7
20,15.0,1.0,0.65,1.5,95.24,61.9,142.86,N4 R13 sample 8_Subt2__0__13-21-12-040.csv,0.0,0.0,0.0,0.2850742251010298,0.0,0.0,0.0,0.0,0.2811414021084423,0.2820901147364443,0.4979220101486631,0.3647217007617702,0.0,95.0,IMOD_N4_v5_0925,B8
